Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 1 [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change State 3 [](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 3 [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 10 [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 15 [C](Hourly),PERIMETER_BOT_ZN_1:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 07/01  07:00:00,16.100000000000017,23.450000000000029,0.0,23.390105156109539,21.87663175273341,15.057888964297252,18.101414855424719,6370.842485403482,0.5467642243600003,0.5467642243600003,0.0,11.999409074985615,14.78122132070326,11.971615937652049,11.95225225225226,14.78122132070326 
 07/01  08:00:00,16.405,23.450000000000029,0.0,23.38887973550991,21.812274995388966,14.771102274806914,18.26660459339546,6206.735861405865,0.5467642243600003,0.5467642243600003,0.0,11.853187994300534,14.563229082840439,11.971615937652049,11.806033019941623,14.563229082840439 
 07/01  09:00:00,16.954166666666663,23.450000000000029,0.0,23.387147574715447,21.773870215484889,14.613113051934429,18.558960640138304,6525.461372286492,0.5467642243600003,0.5467642243600003,0.0,11.580305362777608,14.429288584360867,13.183580713204002,11.533153655835554,14.429288584360867 
 07/01  10:00:00,17.505,23.450000000000029,0.0,23.385593347938376,21.750135511480857,14.52093177079609,18.92364489564682,6969.84877145607,0.5467642243600003,0.5467642243600003,0.0,11.308175636949756,14.350938260901911,13.990915858789759,11.261028025846125,14.350938260901911 
 07/01  11:00:00,18.054166666666668,23.450000000000029,0.0,23.384392446312178,21.734933680452156,14.461318294776313,19.317575692299209,7476.685526994993,0.5467642243600003,0.5467642243600003,0.0,11.035251783543203,14.29902483522561,14.403582510454014,10.988108610790512,14.29902483522561 
 07/01  12:00:00,18.29999999999998,23.450000000000029,0.0,23.383518992958224,21.725314046946843,14.430034339543138,19.604021288225519,7723.485585798682,0.5467642243600003,0.5467642243600003,0.0,10.909342141398503,14.280729715823267,14.518696477152599,10.862202213111706,14.280729715823267 
 07/01  13:00:00,18.605000000000005,23.450000000000029,0.0,23.38292711918958,21.72321575088852,14.437643128936563,19.842490515626005,8076.516744163156,0.5467642243600003,0.5467642243600003,0.0,10.763080166542887,14.288420203791528,14.091193833591563,10.715942929851535,14.288420203791528 
 07/01  14:00:00,18.34083333333333,23.450000000000029,0.0,23.38259906188023,21.721714408484457,14.435156143546227,19.912531253591813,7847.167455514529,0.5467642243600003,0.5467642243600003,0.0,10.880117925703415,14.305459848351822,14.662799738861138,10.832981518573805,14.305459848351822 
 07/01  15:00:00,17.79999999999998,23.450000000000029,0.0,23.382444751904694,21.73259416075297,14.539996066635219,19.85061170279292,7496.990651890901,0.5467642243600003,0.5467642243600003,0.0,11.156958874601225,14.429710976124183,13.253249161510354,11.109821797820903,14.429710976124183 
 07/01  16:00:00,16.935833333333336,23.450000000000029,0.0,23.382632005334913,21.749164747614814,14.61905574458933,19.446754753008596,6730.893031360347,0.5467642243600003,0.5467642243600003,0.0,11.571339288645096,14.509992567928287,12.858453514579388,11.52419773479002,14.509992567928287 
