Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 07/21  15:00:00,34.40000000000004,26.906215019663276,12961.143936375334,0.46560681144595175,0.46560681144595175,0.0,10.471185984437997,17.11414976957327,30.0008183955033,10.385042851607143,17.11414976957327 
 07/21  16:00:00,34.110250000000018,28.489963805517399,12948.333654935801,0.46560681144595175,0.46560681144595175,0.0,13.002417414571898,19.643676428396796,30.0008183955033,12.928973774726506,19.643676428396796 
 07/21  17:00:00,33.44366666666667,29.540187141427528,12950.060851751248,0.46560681144595175,0.46560681144595175,0.0,14.951092094954639,21.59680085454573,30.0008183955033,14.880780103571749,21.59680085454573 
 07/21  18:00:00,32.58708333333333,30.194296044365534,12930.122379002996,0.46560681144595175,0.46560681144595175,0.0,17.68073470090075,24.31985100878034,30.0008183955033,17.590781387387314,24.31985100878034 
 07/21  19:00:00,31.395624999999997,29.978147075002818,12766.48068149026,0.46560681144595175,0.46560681144595175,0.0,19.067013593253927,25.623847313732438,30.0008183955033,18.97759493659547,25.623847313732438 
 07/21  20:00:00,30.16379166666667,28.573131567071209,12565.979790645226,0.46560681144595175,0.46560681144595175,0.0,17.50175029141976,23.95367973414594,30.0008183955033,17.414120558881103,23.95367973414594 
 07/21  21:00:00,29.215374999999999,27.21556365104645,12597.774406864517,0.46560681144595175,0.46560681144595175,0.0,13.965997935049336,20.429197940003684,30.0008183955033,13.89405705426138,20.429197940003684 
 07/21  22:00:00,28.360375,26.29489433754386,12710.180472418557,0.46560681144595175,0.46560681144595175,0.0,11.666433082499044,18.183045681960086,30.0008183955033,11.589222524059757,18.183045681960086 
 07/21  23:00:00,27.60195833333334,25.478566717499797,12724.155567125536,0.46560681144595175,0.46560681144595175,0.0,10.606672679656912,17.12847262330847,30.0008183955033,10.525436879884572,17.12847262330847 
 07/21  24:00:00,26.936958333333334,24.800783803511025,12644.768532584683,0.46560681144595175,0.46560681144595175,0.0,8.986717737214575,15.464510167091511,30.0008183955033,8.902213674822296,15.464510167091511 
 07/01  01:00:00,21.118333333333337,20.186361224613586,5627.50083626952,0.46560681144595175,0.4123360031570798,0.053270808288872418,9.930105339643445,12.813927194855543,11.984598092145605,9.483682634680854,12.413624967570252 
 07/01  02:00:00,22.098333333333334,20.07671592446865,6571.652443480165,0.46560681144595175,0.46560681144595175,0.0,9.0247382626481,12.391372641230558,11.984598092145605,8.978645698011276,12.391372641230558 
 07/01  03:00:00,21.949166666666675,20.030965097983704,2989.173142445937,0.46560681144595175,0.1893882244132691,0.2762185870326832,11.377022209999991,12.909468820306632,11.984598092145605,9.053182680500783,10.631769205879289 
 07/01  04:00:00,21.79833333333333,20.100014687546265,4030.0692572216855,0.46560681144595175,0.23044686216471925,0.23515994928123297,11.327714420000005,13.393763609467094,11.984598092145605,9.127110112292013,11.239298565177182 
 07/01  05:00:00,21.700000000000025,20.109174087019004,4583.636699232685,0.46560681144595175,0.25960651394396408,0.206000297501988,11.124718359999985,13.474421964239176,11.984598092145605,9.17746145709765,11.573301642016734 
 07/01  06:00:00,21.954166666666663,20.045725483163634,7273.505784640385,0.46560681144595175,0.46560681144595175,0.0,9.101722920438493,12.82801593667596,12.690981273779367,9.055628117218623,12.82801593667596 
 07/01  07:00:00,22.200000000000025,20.07273513221687,6640.356196727803,0.46560681144595175,0.46560681144595175,0.0,8.975855565960153,12.377632551313761,18.77291956833521,8.929769780679277,12.377632551313761 
 07/01  08:00:00,23.31833333333333,20.25553361149046,7518.486683323889,0.46560681144595175,0.46558404024459656,0.000022771201355222447,8.43989438472323,12.290810293644885,9.981631325876445,8.393592544590764,12.290598100542179 
 07/01  09:00:00,25.823333333333335,21.17839856605359,8809.546809334355,0.46560681144595175,0.4247180335941633,0.04088877785178882,7.690367767171852,12.20145840155521,9.701773278623133,7.177778821195635,11.734955341769359 
 07/01  10:00:00,27.759166666666667,22.07048965083307,5475.36409989405,0.46560681144595175,0.18719492132354258,0.2784118901224095,10.91177607999999,13.718433562921279,9.701773278623133,6.700000005584965,9.552791255841982 
 07/01  11:00:00,29.164166666666668,22.717108959884809,12424.678351050874,0.46560681144595175,0.40521279690280706,0.06039401454314505,7.711008072000012,14.07333846706658,9.701773278623133,6.705001865527984,13.118719718146272 
 07/01  12:00:00,30.0,23.0577121601287,9321.579338521884,0.46560681144595175,0.28120662241978947,0.18440018902616285,9.901588440000002,14.678401411850058,9.701773278623133,6.699999999999993,11.52293317872207 
 07/01  13:00:00,30.86416666666667,23.125354450710444,12899.737439215956,0.46560681144595175,0.4639224444581608,0.0016843669877909917,8.098882372647174,14.705322117736666,9.701773278623133,7.986046197751681,14.67600323850843 
 07/01  14:00:00,29.717500000000006,23.389983376168325,12784.427831618026,0.46560681144595175,0.46560681144595175,0.0,7.972122066514686,14.519240741793322,9.701773278623133,7.886390423085936,14.519240741793322 
 07/01  15:00:00,28.613333333333335,24.216934032620228,8225.806025835405,0.46560681144595175,0.2090178619209987,0.25658894952495356,11.930483009999993,16.14824047022047,9.701773278623133,6.719418970195405,10.983323661486928 
 07/01  16:00:00,28.0275,24.344120531405929,13062.901163784525,0.46560681144595175,0.46284487593265657,0.002761935513295209,10.338203381229189,17.03301318914044,9.701773278623133,10.198389395157506,16.97351777366102 
 07/01  17:00:00,25.276666666666665,23.705362508273,12703.442486989416,0.46560681144595175,0.46560681144595175,0.0,9.743287280674944,16.252767773660279,9.701773278623133,9.659097614141102,16.252767773660279 
 07/01  18:00:00,23.594999999999997,22.528412720552234,8683.646887040471,0.46560681144595175,0.29738647173361579,0.16822033971233625,10.838036780000003,15.289157687561369,9.701773278623133,8.247312386328192,12.745593437699228 
 07/01  19:00:00,23.604999999999995,21.740471235175734,11069.00230987566,0.46560681144595175,0.46560681144595175,0.0,8.284496200357545,13.953718245886377,9.701773278623133,8.2384173912346,13.953718245886377 
 07/01  20:00:00,21.917500000000005,21.21085957239854,4399.425577888864,0.46560681144595175,0.218018375418422,0.24758843602753007,11.755673969999985,14.011353315135218,26.99858324256742,9.03786045854592,11.339684723618524 
 07/01  21:00:00,20.304999999999994,20.809909620290047,7047.754657532557,0.46560681144595175,0.46560681144595175,0.0,9.919390206566103,13.531014585868756,27.91344537178162,9.873288190102727,13.531014585868754 
 07/01  22:00:00,20.294999999999996,20.57980893207781,3659.890125532439,0.46560681144595175,0.24884030952181586,0.2167665019241362,11.58890269999999,13.465316799482736,25.474083606591387,9.868789815972605,11.79134663099079 
 07/01  23:00:00,20.0,20.45578774003338,5942.056583287684,0.46560681144595175,0.46560681144595175,0.0,10.065857504185777,13.111002568618268,11.982390986615574,10.01977175868037,13.111002568618268 
 07/01  24:00:00,20.0,20.310004282985966,4544.518460965016,0.46560681144595175,0.37292294899695108,0.09268386244900101,10.65625109,12.98558902186459,11.982390986615574,10.019819819819825,12.395288142762923 
 07/02  01:00:00,20.0,20.201452251739583,4222.790075376093,0.46560681144595175,0.3276016940069843,0.13800511743896785,10.997337520935922,13.161982038652447,11.982390986615574,10.019819819819825,12.230599235125109 
 07/02  02:00:00,20.0,20.15503457825154,4416.486873742594,0.46560681144595175,0.3278186089793472,0.13778820246660496,11.036948249527696,13.300909189788879,11.982390986615574,10.019819819819825,12.329916181054479 
 07/02  03:00:00,19.440833333333335,20.08736424182725,4394.713014636875,0.46560681144595175,0.3508293325441657,0.1147774789017864,11.092320099950483,13.345154917154466,11.982390986615574,10.287888412389304,12.586859382235302 
 07/02  04:00:00,19.154166666666666,19.990000328327104,4210.534932822559,0.46560681144595175,0.35546339322814038,0.11014341821781161,11.17413673557709,13.332608140027047,11.982390986615574,10.442927392517003,12.647536030810049 
 07/02  05:00:00,19.399999999999996,19.93475878749188,4046.0304199911167,0.46560681144595175,0.3315786138365319,0.1340281976094202,11.22029965083772,13.294467574858869,11.982390986615574,10.317157168066668,12.437462935933825 
 07/02  06:00:00,19.399999999999996,19.91202294257175,4004.631310149847,0.46560681144595175,0.328418301422777,0.1371885100231752,11.240096397417237,13.293053079604363,11.982390986615574,10.31711711711712,12.416211904735413 
 07/02  07:00:00,19.705,20.049276959650617,4260.420443639438,0.46560681144595175,0.33048319795736355,0.13512361348858874,11.129147799882297,13.31316329410678,12.659368074405166,10.17089788480649,12.401050018365944 
 07/02  08:00:00,21.118333333333337,20.43587635907761,5271.28669486341,0.46560681144595175,0.31865499960508505,0.14695181184086715,10.80948189602255,13.511444822752165,11.72535698675471,9.48373069582031,12.231826038073061 
 07/02  09:00:00,23.62333333333333,21.535665886287295,7441.483705877718,0.46560681144595175,0.32855792058881919,0.1370488908571329,9.904973680960007,13.718302537978019,11.589013556674299,8.247549536458142,12.106998477729402 
 07/02  10:00:00,25.55916666666667,22.1173768038417,8703.540682555982,0.46560681144595175,0.3181965751260107,0.14741023631994133,9.407665993475503,13.867026635432909,11.589013556674299,7.274498035090321,11.779971275869853 
