Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 07/01  12:00:00,30.0,22.752871908882786,12125.056546975502,0.46560681144595175,0.44743635714120347,0.0181704543047488,7.0,13.20742923968939,9.704939113586189,6.699999999999993,12.953504788236947 
 07/01  13:00:00,30.86416666666667,22.737568061656356,12479.160311842772,0.46560681144595175,0.44793007377330137,0.01767673767265069,7.0,13.388712853122888,9.704939113586189,6.699999999999993,13.134788401670447 
 07/01  14:00:00,29.717500000000006,23.09666765459645,12793.821565694101,0.46560681144595175,0.45734404236718637,0.008262769078765579,7.02651194191527,13.576373808702276,9.704939113586189,6.830546565239625,13.455767654538994 
 07/01  15:00:00,28.613333333333335,23.813717778162297,12859.381056627455,0.46560681144595175,0.46560681144595175,0.0,7.581943698928296,14.16659065808529,9.704939113586189,7.4958570004770899,14.16659065808529 
 07/01  16:00:00,28.0275,23.79886582805301,12781.17330064552,0.46560681144595175,0.46560681144595175,0.0,8.38597268596342,14.932329284610795,9.704939113586189,8.300274674334269,14.932329284610795 
 07/01  17:00:00,25.276666666666665,23.05819209161995,12157.833222935882,0.46560681144595175,0.46560681144595175,0.0,7.799665812085667,14.0255278834644,9.704939113586189,7.733523351807594,14.0255278834644 
 07/01  18:00:00,23.594999999999997,21.88708758106141,9681.174022553401,0.46560681144595175,0.46560681144595175,0.0,8.279464734671072,13.237857495466507,9.704939113586189,8.233382334380553,13.237857495466507 
 07/01  19:00:00,23.604999999999995,21.286752808197517,8172.901435709375,0.46560681144595175,0.41660369859320336,0.04900311285274879,8.788796594693672,12.97539785251148,9.704939113586189,8.2384173912346,12.471121338742288 
 07/01  20:00:00,21.917500000000005,20.891110131329545,6442.029627227312,0.46560681144595175,0.3900666920852932,0.07554011936065892,9.753304551540952,13.054295946247054,27.002230639381023,9.03786045854592,12.38496967006333 
 07/01  21:00:00,20.304999999999994,20.5366127397046,4871.428658273867,0.46560681144595175,0.3627220969469376,0.1028847144990146,10.64988172796104,13.146771760242347,27.919248455350475,9.873288190102727,12.416308529441384 
 07/01  22:00:00,20.294999999999996,20.420365743008558,4465.97649793046,0.46560681144595175,0.3230131918871909,0.14259361955876119,10.946581578207339,13.235851983206845,25.48034884915506,9.868789815972605,12.204194447946481 
 07/01  23:00:00,20.0,20.348507337600898,4198.416823340712,0.46560681144595175,0.3141954965599413,0.15141131488601088,11.125689117838851,13.277918253303584,11.988016207623561,10.01977175868037,12.218137487738935 
 07/01  24:00:00,20.0,20.30609853835778,4211.378039868882,0.46560681144595175,0.3044681793483982,0.161138632097554,11.233193088386031,13.39213336953592,11.988016207623561,10.019819819819825,12.224898115215764 
 07/02  01:00:00,20.0,20.217523289219338,4061.035645382477,0.46560681144595175,0.28201936155477316,0.18358744989117907,11.45214230572463,13.534140639685186,11.988016207623561,10.019819819819825,12.147959061672925 
 07/02  02:00:00,20.0,20.181161952564599,4136.760772650149,0.46560681144595175,0.27665779156802186,0.1889490198779303,11.54605455699282,13.666932742439986,11.988016207623561,10.019819819819825,12.186840154418555 
 07/02  03:00:00,19.440833333333335,20.127598681011027,4018.2836856103356,0.46560681144595175,0.2845019011340012,0.18110491031195079,11.677047233660498,13.73725955460879,11.988016207623561,10.287888412389302,12.39424461403004 
 07/02  04:00:00,19.154166666666666,20.05147097441883,3750.1355466204388,0.46560681144595175,0.2738918236510489,0.19171498779490318,11.869766669458631,13.792603912905234,11.988016207623561,10.442927392517003,12.411911064210753 
 07/02  05:00:00,19.399999999999996,20.018905086083888,3613.539690061443,0.46560681144595175,0.25356463869937098,0.21204217274658114,11.951382519668574,13.80422515920297,11.988016207623561,10.317157168066668,12.216147314848909 
 07/02  06:00:00,19.399999999999996,20.014436377972677,3634.3981943007518,0.46560681144595175,0.2532240073642049,0.21238280408174718,11.964916337492526,13.828461447586161,11.988016207623561,10.31711711711712,12.226809913416622 
 07/02  07:00:00,19.705,20.15814504548592,4232.596333710276,0.46560681144595175,0.2853457567957392,0.18026105465021295,11.614869568324595,13.784919505711711,12.533380636086524,10.17089788480649,12.387090881033809 
 07/02  08:00:00,21.118333333333337,20.510788931576025,5845.209878626678,0.46560681144595175,0.3329032730683174,0.13270353837763475,10.738739114046807,13.734810136896954,11.7232803256484,9.48373069582031,12.525933199814374 
