Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Each Call),Environment:Site Daylight Saving Time Status [](Hourly),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call) 
 03/12  14:41:00,9.058333333333334,,21.127816571362435,23.170847142407607,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:42:00,9.05,,21.126776543168469,23.15426834182674,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:43:00,9.041666666666668,,21.12577573091003,23.137525622071626,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:44:00,9.033333333333334,,21.124810503600267,23.12063760820052,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:45:00,9.025,,21.123877646480684,23.103620562326218,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:46:00,9.016666666666668,,21.122974312301876,23.086488707671717,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:47:00,9.008333333333333,,21.12209798010606,23.06925450866776,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:48:00,9.0,,21.12124641806259,23.0519289102334,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:49:00,8.991666666666668,,21.12041764974273,23.034521548056774,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:50:00,8.983333333333335,,21.119609923881876,23.01704092363662,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:51:00,8.975000000000002,,21.118821687576717,22.99949455083222,0.0,4486.328752677727,12.27754674,12.22293296489798,0.0,0.0 
 03/12  14:52:00,8.966666666666667,,21.118051562802419,22.9818872296929,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  14:53:00,8.958333333333334,,21.116566060533747,22.962861615171616,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  14:54:00,8.95,,21.114652268815467,22.94320114297086,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  14:55:00,8.941666666666667,,21.112643778776645,22.923685403273749,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  14:56:00,8.933333333333334,,21.110706205297629,22.904691797997349,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  14:57:00,8.925,,21.10888103751945,22.88630713587888,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  14:58:00,8.916666666666666,,21.107159812870383,22.868494003058264,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  14:59:00,8.908333333333334,,21.10552406113998,22.851184620683634,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:00:00,8.9,1.0,21.103959222550399,22.834315483198617,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:01:00,8.881666666666668,,21.102511652359806,22.817916862631077,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:02:00,8.863333333333334,,21.101201616287395,22.801984816569737,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:03:00,8.845,,21.100023401343966,22.786478963515127,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:04:00,8.826666666666667,,21.09896072606835,22.771345711375788,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:05:00,8.808333333333334,,21.097996753496383,22.75653381076383,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:06:00,8.79,,21.097117450749495,22.741999574880983,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:07:00,8.771666666666667,,21.096311648315355,22.72770678699881,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:08:00,8.753333333333334,,21.095570269096215,22.713625183940647,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:09:00,8.735,,21.094885689809435,22.699729121443207,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:10:00,8.716666666666667,,21.094251374824809,22.68599668115901,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:11:00,8.698333333333335,,21.09366167945883,22.672409079475597,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:12:00,8.680000000000002,,21.093111723790576,22.65895022524121,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:13:00,8.661666666666667,,21.092597289904547,22.64560634408607,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:14:00,8.643333333333333,,21.092114729440735,22.632365654556304,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:15:00,8.625,,21.09166088077271,22.61921808146756,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:16:00,8.606666666666668,,21.091232996827704,22.606155014862915,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:17:00,8.588333333333335,,21.090828683374114,22.5931690983654,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:18:00,8.57,,21.090445846647055,22.58025405355525,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:19:00,8.551666666666666,,21.08969729787124,22.56524750533259,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:20:00,8.533333333333335,,21.08873933937995,22.549114007870544,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:21:00,8.515,,21.08774737069087,22.53287791716596,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:22:00,8.496666666666667,,21.086806676222158,22.517031026568259,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:23:00,8.478333333333336,,21.085937266004146,22.50168667054915,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:24:00,8.46,,21.08513363990417,22.486807921880517,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:25:00,8.441666666666667,,21.08438517753308,22.472331143753089,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:26:00,8.423333333333332,,21.083683414609295,22.45820569198723,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:27:00,8.405000000000002,,21.083022483968926,22.444395937500418,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:28:00,8.386666666666667,,21.082398004441765,22.430874996741843,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:29:00,8.368333333333333,,21.081806269589767,22.417620256243699,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:30:00,8.35,,21.08124392688932,22.404611631903557,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:31:00,8.331666666666667,,21.080509301033005,22.39161574209073,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:32:00,8.313333333333333,,21.079485399566737,22.378490248264673,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:33:00,8.295,,21.078147830840448,22.365192574739344,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:34:00,8.276666666666668,,21.076517116833736,22.351731689287058,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:35:00,8.258333333333333,,21.074628494177273,22.338136051247454,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:36:00,8.24,,21.072512948309674,22.32443292171091,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:37:00,8.221666666666668,,21.07017727017217,22.310627370344706,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:38:00,8.203333333333334,,21.06765139485575,22.296749305785853,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:39:00,8.185,,21.064952986622737,22.282817692123158,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:40:00,8.166666666666666,,21.062097465778935,22.26885061906796,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:41:00,8.148333333333334,,21.05909845567399,22.254865873394537,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:42:00,8.13,,21.055968071181345,22.240881485548145,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:43:00,8.111666666666667,,21.052717090555324,22.22691636060218,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:44:00,8.093333333333334,,21.049355095157247,22.212991244027955,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:45:00,8.075,,21.045890599217747,22.199130443894199,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:46:00,8.056666666666667,,21.04233117216462,22.185365526713246,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:47:00,8.038333333333333,,21.038683550745846,22.17174616074248,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:48:00,8.02,,21.03495373914194,22.15835664674048,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:49:00,8.001666666666667,,21.031147097119069,22.14512922744762,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:50:00,7.983333333333333,,21.027684991423077,22.131955366096674,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:51:00,7.965,,21.024439071664049,22.118750901976659,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:52:00,7.946666666666666,,21.021208603309338,22.1054666823017,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:53:00,7.928333333333333,,21.017884997018486,22.09207817639673,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:54:00,7.909999999999999,,21.014437489608594,22.07857416129387,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:55:00,7.891666666666667,,21.010494101773145,22.06342186087957,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:56:00,7.873333333333333,,21.006228908725995,22.04720777343702,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:57:00,7.8549999999999999,,21.001828084201536,22.03062589619914,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:58:00,7.836666666666667,,20.997383360057424,22.01404005463351,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  15:59:00,7.8183333333333329,,20.992919911797999,21.99756107922421,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:00:00,7.8,1.0,20.988436585385928,21.98119081994775,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:01:00,7.789999999999999,,20.947100903047727,21.929161955059997,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:02:00,7.78,,20.885653227534328,21.857734446235506,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:03:00,7.77,,20.82239846249799,21.784568212758303,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:04:00,7.76,,20.765641425334338,21.717548308017034,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:05:00,7.749999999999999,,20.71675833459776,21.657821379377013,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:06:00,7.739999999999999,,20.674560194872073,21.604186586552783,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:07:00,7.7299999999999999,,20.63759064332769,21.555247644403914,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:08:00,7.72,,20.604779043607228,21.510117415104899,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:09:00,7.71,,20.575410390871168,21.468265597000639,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:10:00,7.7,,20.548969762395136,21.429308993732023,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:11:00,7.6899999999999999,,20.525040271655649,21.39291268640406,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:12:00,7.680000000000001,,20.50326195347148,21.358765893417016,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:13:00,7.67,,20.483320696807593,21.326584478615258,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:14:00,7.66,,20.46494528634889,21.29611573816966,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:15:00,7.6499999999999999,,20.447904604755807,21.267139726498006,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:16:00,7.640000000000001,,20.432002236779316,21.239465737519529,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:17:00,7.63,,20.417310345061656,21.212929331729428,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:18:00,7.62,,20.40361381030217,21.18738901778195,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:19:00,7.609999999999999,,20.390674470101858,21.16272315683781,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:20:00,7.6,,20.37832541704731,21.13882723873709,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:21:00,7.59,,20.36646099667458,21.115611522861795,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:22:00,7.579999999999999,,20.35500941895774,21.0929989933119,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:23:00,7.57,,20.343914923333665,21.070923584541974,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:24:00,7.5600000000000009,,20.332833633767775,21.047888506475056,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:25:00,7.549999999999999,,20.32185431996937,21.024464771018889,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:26:00,7.54,,20.311082837915579,21.00128823275892,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:27:00,7.53,,20.30057848905929,20.978850768063766,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:28:00,7.5200000000000009,,20.290320839181118,20.957142994527769,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:29:00,7.51,,20.280271728269704,20.93601629746693,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:30:00,7.5,,20.27039847603961,20.91535115971972,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:31:00,7.49,,20.261423415590494,20.895435921144704,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:32:00,7.48,,20.2531683865568,20.876430530333964,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:33:00,7.470000000000001,,20.245287447960725,20.858332443513527,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:34:00,7.46,,20.2375695463465,20.84106114605182,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:35:00,7.449999999999999,,20.229932796790359,20.82452150791856,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:36:00,7.44,,20.22235818911464,20.808629055961494,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:37:00,7.43,,20.21484479625892,20.793313766926774,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:38:00,7.42,,20.207392428468674,20.778517103613884,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:39:00,7.41,,20.199998614141575,20.764188844427339,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:40:00,7.4,,20.192659787163785,20.750285146947858,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:41:00,7.39,,20.185372499520086,20.73676750236886,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:42:00,7.380000000000001,,20.178133870586327,20.72360207252066,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:43:00,7.37,,20.170941564591275,20.71075914295305,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:44:00,7.359999999999999,,20.163793635900455,20.698212614244274,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:45:00,7.3500000000000009,,20.156688394641454,20.68593953227073,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:46:00,7.34,,20.149624325057908,20.673919668211448,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:47:00,7.33,,20.142600041116304,20.662135153069568,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:48:00,7.32,,20.135614262899109,20.650811282045095,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:49:00,7.3100000000000009,,20.128665802042538,20.639859340377975,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:50:00,7.3,,20.121753549358684,20.629146732671577,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:51:00,7.29,,20.114876462867348,20.61859562718411,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:52:00,7.28,,20.10803356133875,20.608175675094708,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:53:00,7.2700000000000009,,20.10122392161645,20.59787867331926,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:54:00,7.26,,20.094446673936326,20.58770246979767,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:55:00,7.25,,20.087700994007358,20.577645010936246,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:56:00,7.24,,20.080986093454219,20.567703430121467,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:57:00,7.23,,20.07430121085147,20.5578745288394,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:58:00,7.22,,20.067645604725006,20.54815521420532,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  16:59:00,7.210000000000001,,20.06101854886561,20.538542652354388,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:00:00,7.2,1.0,20.05441932966117,20.529034257901388,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:01:00,7.153333333333333,,20.03626076641265,20.508432262986998,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:02:00,7.1066666666666669,,20.01170423093642,20.481736460204386,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:03:00,7.06,,19.987047543800985,20.454495685915267,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:04:00,7.013333333333334,,19.96473177580971,20.42921845131945,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:05:00,6.966666666666667,,19.944899487979098,20.406699828836609,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:06:00,6.920000000000001,,19.92700741829223,20.386438286043036,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:07:00,6.873333333333334,,19.910543369459498,20.367785972458138,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:08:00,6.826666666666667,,19.895211177977,20.350351869643008,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:09:00,6.78,,19.880805305302859,20.33389116446641,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:10:00,6.733333333333333,,19.86717210284442,20.31824305848971,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:11:00,6.6866666666666669,,19.85418798830331,20.30328756341875,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:12:00,6.640000000000001,,19.84175025342363,20.288926496005453,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:13:00,6.593333333333333,,19.829773000368836,20.275222569365029,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:14:00,6.546666666666667,,19.81818456253568,20.262059677185964,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:15:00,6.5,,19.80692527067102,20.24970760171219,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:16:00,6.453333333333333,,19.795945428395386,20.23795206213615,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:17:00,6.406666666666667,,19.785203564021808,20.226539228081195,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:18:00,6.36,,19.774664983641356,20.215324951741164,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:19:00,6.3133333333333339,,19.764300595193107,20.204251749050969,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:20:00,6.2666666666666679,,19.75288147849913,20.193301710318889,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:21:00,6.220000000000001,,19.74104802301807,20.182468282699003,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:22:00,6.173333333333333,,19.729358862604813,20.171722098213804,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:23:00,6.126666666666667,,19.718023795978213,20.16099495931902,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:24:00,6.08,,19.70704177421725,20.150250905085149,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:25:00,6.033333333333333,,19.696346885764357,20.139482837712945,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:26:00,5.986666666666667,,19.68587678456448,20.128696642448167,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:27:00,5.94,,19.675587858776976,20.117900879230498,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:28:00,5.8933333333333339,,19.665450833123694,20.107102982629905,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:29:00,5.846666666666667,,19.655444293443027,20.09671181680092,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:30:00,5.800000000000001,,19.64555090013411,20.08660622152126,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:31:00,5.753333333333334,,19.635785959325639,20.076671316547427,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:32:00,5.706666666666667,,19.62615423312824,20.06684449457852,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:33:00,5.66,,19.6166245380412,20.057078139487186,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:34:00,5.613333333333333,,19.607183361966926,20.047364593893087,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:35:00,5.566666666666666,,19.597824648972805,20.037708311373469,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:36:00,5.5200000000000009,,19.588543383311547,20.028113276743814,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:37:00,5.473333333333334,,19.57933354916354,20.018580195386464,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:38:00,5.426666666666667,,19.57018839581725,20.00910726907046,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:39:00,5.380000000000001,,19.56110115813632,19.999691548088756,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:40:00,5.333333333333334,,19.552065532354804,19.990329767907736,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:41:00,5.286666666666667,,19.54307586035466,19.981018617572809,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:42:00,5.24,,19.534127157969775,19.971754713685905,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:43:00,5.193333333333333,,19.525215102015048,19.962534474527585,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:44:00,5.1466666666666669,,19.516336035622577,19.95335396973462,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:45:00,5.1000000000000009,,19.50748696105783,19.944208699259215,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:46:00,5.053333333333334,,19.498686254283134,19.933434000226009,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:47:00,5.006666666666667,,19.489932828946736,19.921777278654664,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:48:00,4.96,,19.48121917200799,19.910033132304105,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:49:00,4.913333333333334,,19.470597692457795,19.896558944108045,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:50:00,4.866666666666667,,19.45898702633177,19.882407374281408,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:51:00,4.82,,19.447337243039056,19.868515199350104,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:52:00,4.773333333333333,,19.436107591108546,19.855287319589328,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:53:00,4.726666666666667,,19.425388365677216,19.842767890926337,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:54:00,4.680000000000001,,19.41512234189309,19.83086861328749,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:55:00,4.633333333333334,,19.405230206630607,19.819488611773754,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:56:00,4.586666666666667,,19.395650017826786,19.80854884418886,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:57:00,4.54,,19.386338222262635,19.797990827091647,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:58:00,4.493333333333334,,19.377262312329024,19.787768694959757,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  17:59:00,4.446666666666667,,19.36837351746796,19.77781926166361,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:00:00,4.4,1.0,19.359649501525529,19.76810991362193,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:01:00,4.381666666666667,,19.351216829770008,19.758747803557069,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:02:00,4.363333333333334,,19.343126130541905,19.749770614982837,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:03:00,4.345,,19.335363353686355,19.7411582623721,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:04:00,4.326666666666667,,19.327890090621716,19.732869448767077,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:05:00,4.308333333333334,,19.320667227798514,19.724862932562009,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:06:00,4.29,,19.313662618766427,19.717104401798655,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:07:00,4.2716666666666669,,19.306850524017436,19.709565864320735,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:08:00,4.253333333333334,,19.300209934134104,19.70222411897106,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:09:00,4.235,,19.293723166036704,19.695059438022914,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:10:00,4.216666666666667,,19.287375052441996,19.6880547801654,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:11:00,4.198333333333333,,19.28115249547499,19.68119533645075,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
 03/12  18:12:00,4.180000000000001,,19.27504417116408,19.674468218922905,0.0,0.0,12.27754674,12.27754674,0.0,0.0 
